"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",79.2,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",74.9,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",76.6,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",10608,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",10571,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",10888,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",10658,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",10539,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",11115,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",11318,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",11596,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",10709,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",10187,,
"8","10.001 - 50.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",10451,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",19.8,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",20.1,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",19.2,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",21.2,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",22.5,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",19.1,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",18.5,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",17.2,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",20,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",23.9,,
"8","10.001 - 50.000 ab.","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",21.8,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",2088,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",1884,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",1826,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",1974,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",2147,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",1787,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",1791,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",1650,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",1924,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",2133,,
"9","50.001 ab. e più","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",2177,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",80,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",71,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",76,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",72,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",77,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",81,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",77,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",80,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",74,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",74,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",77,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",25.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",32.6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",28.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",33,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",28.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",26.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",27.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",26,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",31.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",30.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",29.4,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",71.8,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",70.8,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",70.7,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",73,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",73.7,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",76.3,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",73,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",75,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",77.1,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",70.1,,
"ITC3","Liguria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",74.1,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",261,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",272,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",292,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",296,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",294,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",311,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",318,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",306,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",295,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",300,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",289,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",38.3,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",35.3,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",30.5,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",31.4,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",33,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",30.5,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",29.1,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",32.1,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",34.6,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",34.1,,
"ITD2","Provincia Autonoma Trento","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",36.1,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",74.8,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",75.5,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",78.7,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",77,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",76.5,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",79.2,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",77,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",79.6,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",73.8,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",72.6,,
"ITD3","Veneto","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",73.6,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",286,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",314,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",251,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",230,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",273,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",245,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",252,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",276,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",265,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",267,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",299,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",76.2,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",75.7,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",81.2,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",76.1,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",79.4,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",79.7,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",79,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",81.3,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",79,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",76.9,,
"ITE2","Umbria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",79.7,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",4093,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",4013,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",4149,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",4082,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",3886,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",4086,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",3902,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",4000,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",3987,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",3791,,
"ITF3","Campania","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",3889,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",15.2,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",17.2,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",14.4,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",17.1,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",20.8,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",17.1,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",20.1,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",19.7,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",19.6,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",23.1,,
"ITF3","Campania","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",20.5,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",2756,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",2905,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",2999,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",2951,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",2807,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",2988,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",2916,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",2983,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",2847,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",2743,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",2639,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",19.5,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",16.1,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",14.3,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",15.5,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",18.2,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",14,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",15.1,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",14.2,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",17.4,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",20.6,,
"ITF4","Puglia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",21.6,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",1124,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",1070,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",1142,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",1114,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",1099,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",1158,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",1161,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",1154,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",1191,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",1131,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",1088,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",20.2,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",25.4,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",20.1,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",23.5,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",21.8,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",19.9,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",18,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",19.4,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",17,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",20.1,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",23,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",73.1,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",74.8,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",75.8,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",75.2,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",72.8,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",77,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",76.3,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",76.1,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",75.1,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",71.9,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",73.5,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",10107,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",10339,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",10498,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",10437,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",10182,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",10783,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",10659,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",10613,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",10671,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",10036,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",10455,,
